0;0;0;0;sea;false;ocean;0
9612;204;195;229;land;false;plains;1
9613;129;103;149;land;false;plains;1
9614;61;105;99;land;false;plains;1
9615;95;3;116;land;false;plains;1
9616;120;179;44;land;true;plains;1
9617;21;22;152;land;false;plains;1
9618;119;87;2;land;false;plains;1
9619;124;28;214;land;false;plains;1
9620;113;61;90;land;false;plains;1
9621;145;37;27;land;false;plains;1
9622;130;56;132;land;false;plains;1
9623;158;80;148;land;true;plains;1
9624;41;91;159;land;false;plains;1
9625;118;177;20;land;false;plains;1
9626;155;90;160;land;false;plains;1
9627;66;230;86;land;false;plains;1
9628;245;16;147;land;false;plains;1
9629;45;33;30;land;false;plains;1
9630;212;220;168;land;false;plains;1
9631;73;8;166;land;false;plains;1
9632;155;115;131;land;false;plains;1
9633;11;61;103;land;false;plains;1
9634;45;180;59;land;true;plains;1
9635;107;182;171;land;false;plains;1
9636;99;66;250;land;true;plains;1
9637;201;60;79;land;false;plains;1
9638;49;89;188;land;false;plains;1
9639;66;13;125;land;false;plains;1
9640;32;29;201;land;true;plains;1
9641;105;94;152;land;false;plains;1
9642;6;107;39;land;false;plains;1
9643;194;86;24;land;false;plains;1
9644;236;143;241;land;false;plains;1
9645;165;191;103;land;false;plains;1
9646;147;249;92;land;false;plains;1
9647;26;74;163;land;false;plains;1
9648;109;145;168;land;false;plains;1
9649;207;125;122;land;false;plains;1
9650;156;119;175;land;false;plains;1
9651;211;0;167;land;false;plains;1
9652;131;22;250;land;false;plains;1
9653;25;103;62;land;true;plains;1
9654;57;131;176;land;false;plains;1
9655;89;126;247;land;false;plains;1
9656;162;47;153;land;false;plains;1
9657;80;122;60;land;false;plains;1
9658;172;77;168;land;false;plains;1
9659;143;37;174;land;false;plains;1
9660;164;21;138;land;true;plains;1
9661;172;24;209;land;false;plains;1
9662;98;1;64;land;false;plains;1
9663;40;210;181;land;false;plains;1
9664;5;173;208;land;false;plains;1
9665;147;91;123;land;false;plains;1
9666;167;54;75;land;false;plains;1
9667;98;137;106;land;false;plains;1
9668;210;86;222;land;false;plains;1
9669;68;181;221;land;false;plains;1
9670;45;30;176;land;false;plains;1
9671;193;56;121;land;false;plains;1
9672;9;18;17;land;false;plains;1
9673;98;84;198;land;false;plains;1
9674;76;163;196;land;false;plains;1
9675;69;8;27;land;false;plains;1
9676;223;49;233;land;false;plains;1
9677;212;94;3;land;false;plains;1
9678;220;58;245;land;false;plains;1
9679;33;212;221;land;false;plains;1
9680;235;249;176;land;false;plains;1
9681;114;25;163;land;true;plains;1
9682;156;20;95;land;false;plains;1
9683;133;121;203;land;false;plains;1
9684;233;65;229;land;false;plains;1
9685;1;250;246;land;false;plains;1
9686;153;40;243;land;true;plains;1
9687;41;61;48;land;false;plains;1
9688;86;175;183;land;false;plains;1
9689;110;144;16;land;false;plains;1
9690;147;134;136;land;false;plains;1
9691;80;235;74;land;false;plains;1
9692;147;119;237;land;false;plains;1
9693;102;54;78;land;false;plains;1
9694;81;212;30;land;false;plains;1
9695;115;133;113;land;false;plains;1
9696;245;46;70;land;false;plains;1
9697;137;28;193;land;false;plains;1
9698;104;215;172;land;false;plains;1
9699;144;176;9;land;false;plains;1
9700;182;78;48;land;false;plains;1
9701;47;233;54;land;false;plains;1
9702;174;180;24;land;false;plains;1
9703;163;155;22;land;false;plains;1
9704;45;3;50;land;false;plains;1
9705;23;122;249;land;false;plains;1
9706;57;152;129;land;true;plains;1
9707;173;58;141;land;false;plains;1
9708;78;191;64;land;false;plains;1
9709;50;47;44;land;false;plains;1
9710;35;92;9;land;true;plains;1
9711;216;159;191;land;false;plains;1
9712;49;85;54;land;false;plains;1
9713;145;103;254;land;false;plains;1
9714;234;105;220;land;true;plains;1
9715;16;206;13;land;false;plains;1
9716;85;127;113;land;true;plains;1
9717;63;35;16;land;false;plains;1
9718;193;197;92;land;false;plains;1
9719;92;30;185;land;false;plains;1
9720;23;39;50;land;false;plains;1
9721;245;2;212;land;false;plains;1
9722;69;143;173;land;true;plains;1
9723;186;255;125;land;false;plains;1
9724;213;210;40;land;false;plains;1
9725;106;28;244;land;false;plains;1
9726;2;206;150;land;false;plains;1
9727;105;233;22;land;false;plains;1
9728;203;55;134;land;false;plains;1
9729;87;51;146;land;false;plains;1
9730;54;245;192;land;false;plains;1
9731;192;247;24;land;false;plains;1
9732;233;144;203;land;false;plains;1
9733;31;153;235;land;true;plains;1
9734;153;143;103;land;false;plains;1
9735;156;108;184;land;false;plains;1
9736;180;223;34;land;false;plains;1
9737;254;83;198;land;false;plains;1
9738;228;12;114;land;false;plains;1
9739;204;148;228;land;false;plains;1
9740;204;182;130;land;false;plains;1
9741;6;223;77;land;false;plains;1
9742;198;158;245;land;false;plains;1
9743;187;107;198;land;false;plains;1
9744;79;154;168;land;false;plains;1
9745;115;173;36;land;false;plains;1
9746;165;131;50;land;false;plains;1
9747;142;86;161;land;false;plains;1
9748;190;227;180;land;false;plains;1
9749;53;40;165;land;false;plains;1
9750;199;84;104;land;false;plains;1
9751;247;44;230;land;false;plains;1
9752;151;45;26;land;false;plains;1
9753;5;27;89;land;false;plains;1
9754;44;100;72;land;false;plains;1
9755;72;171;215;land;false;plains;1
9756;113;246;187;land;false;plains;1
9757;255;0;77;land;false;plains;1
9758;214;59;61;land;true;plains;1
9759;200;129;226;land;false;plains;1
9760;86;142;6;land;true;plains;1
9761;232;129;165;land;false;plains;1
9762;227;95;72;land;true;plains;1
9763;191;236;167;land;false;plains;1
9764;124;104;60;land;false;plains;1
9765;85;69;93;land;false;plains;1
9766;24;215;1;land;false;plains;1
9767;82;122;189;land;false;plains;1
9768;8;65;81;land;false;plains;1
9769;79;93;48;land;false;plains;1
9770;120;111;160;land;false;plains;1
9771;85;179;94;land;false;plains;1
9772;82;190;218;land;false;plains;1
9773;125;194;6;land;false;plains;1
9774;212;76;184;land;false;plains;1
9775;60;232;29;land;false;plains;1
9776;38;249;49;land;false;plains;1
9777;225;219;182;land;false;plains;1
9778;121;59;58;land;false;plains;1
9779;10;171;78;land;true;plains;1
9780;55;176;200;land;false;plains;1
9781;41;32;218;land;false;plains;1
9782;215;199;244;land;false;plains;1
9783;68;98;24;land;false;plains;1
9784;173;8;253;land;false;plains;1
9785;127;139;83;land;false;plains;1
9786;239;26;50;land;false;plains;1
9787;134;22;190;land;false;plains;1
9788;154;120;245;land;false;plains;1
9789;131;89;97;land;false;plains;1
9790;121;56;42;land;false;plains;1
9791;21;121;145;land;false;plains;1
9792;133;187;77;land;false;plains;1
9793;58;64;232;land;false;plains;1
9794;15;94;156;land;false;plains;1
9795;239;190;128;land;false;plains;1
9796;176;101;24;land;false;plains;1
9797;13;19;35;land;false;plains;1
9798;87;34;49;land;false;plains;1
9799;100;227;217;land;false;plains;1
9800;236;197;56;land;false;plains;1
9801;21;175;133;land;false;plains;1
9802;55;249;84;land;false;plains;1
9803;245;16;209;land;false;plains;1
9804;154;181;196;land;false;plains;1
9805;95;50;212;land;false;plains;1
9806;121;148;129;land;false;plains;1
9807;12;49;95;land;false;plains;1
9808;28;17;50;land;false;plains;1
9809;245;31;168;land;true;plains;1
9810;149;244;137;land;false;plains;1
9811;207;214;69;land;false;plains;1
9812;11;142;165;land;false;plains;1
9813;194;114;239;land;false;plains;1
9814;118;161;210;land;false;plains;1
9815;101;255;180;land;false;plains;1
9816;103;43;95;land;false;plains;1
9817;11;185;250;land;true;plains;1
9818;50;125;142;land;false;plains;1
9819;202;140;80;land;true;plains;1
9820;37;124;196;land;false;plains;1
9821;25;212;199;land;false;plains;1
9822;77;235;233;land;true;plains;1
9823;105;97;24;land;false;plains;1
9824;123;98;155;land;false;plains;1
9825;245;255;213;land;false;plains;1
9826;173;248;217;land;true;plains;1
9827;198;144;227;land;false;plains;1
9828;92;206;149;land;false;plains;1
9829;232;11;199;land;false;plains;1
9830;6;101;144;land;true;plains;1
9831;149;63;45;land;false;plains;1
9832;192;222;200;land;false;plains;1
9833;206;22;142;land;false;plains;1
9834;54;211;140;land;true;plains;1
9835;98;34;114;land;false;plains;1
9836;125;118;244;land;false;plains;1
9837;112;245;116;land;true;plains;1
9838;228;211;222;land;false;plains;1
9839;233;120;84;land;false;plains;1
9840;89;137;93;land;false;plains;1
9841;98;75;254;land;true;plains;1
9842;25;114;170;land;false;plains;1
9843;191;71;98;land;false;plains;1
9844;201;160;135;land;false;plains;1
9845;44;145;87;land;false;plains;1
9846;106;48;162;land;false;plains;1
9847;187;194;63;land;false;plains;1
9848;250;167;160;land;false;plains;1
9849;252;114;84;land;false;plains;1
9850;52;131;200;land;false;plains;1
9851;89;167;179;land;false;plains;1
9852;101;162;210;land;false;plains;1
9853;202;120;9;land;true;plains;1
9854;26;135;71;land;false;plains;1
9855;52;115;104;land;false;plains;1
9856;76;200;123;land;false;plains;1
9857;56;215;39;land;false;plains;1
9858;108;240;1;land;false;plains;1
9859;55;98;226;land;false;plains;1
9860;58;251;95;land;true;plains;1
9861;125;228;68;land;true;plains;1
9862;133;218;235;land;false;plains;1
9863;74;255;179;land;false;plains;1
9864;102;211;216;land;false;plains;1
9865;23;215;69;land;false;plains;1
9866;45;149;220;land;false;plains;1
9867;96;124;4;land;false;plains;1
9868;79;34;244;land;false;plains;1
9869;234;168;206;land;true;plains;1
9870;19;200;184;land;false;plains;1
9871;50;237;172;land;false;plains;1
9872;45;121;145;land;false;plains;1
9873;123;99;29;land;false;plains;1
9874;34;62;223;land;false;plains;1
9875;24;23;126;land;false;plains;1
9876;155;118;26;land;false;plains;1
9877;203;99;50;land;false;plains;1
9878;166;68;87;land;false;plains;1
9879;6;64;54;land;false;plains;1
9880;111;130;74;land;true;plains;1
9881;59;239;231;land;false;plains;1
9882;220;82;232;land;false;plains;1
9883;78;73;131;land;false;plains;1
9884;143;135;118;land;false;plains;1
9885;39;90;99;land;false;plains;1
9886;46;59;75;land;false;plains;1
9887;23;207;30;land;false;plains;1
9888;141;183;180;land;false;plains;1
9889;5;63;28;land;false;plains;1
9890;82;171;200;land;false;plains;1
9891;30;199;116;land;false;plains;1
9892;75;107;171;land;false;plains;1
9893;4;162;12;land;false;plains;1
9894;88;103;191;land;false;plains;1
9895;104;106;239;land;true;plains;1
9896;174;67;209;land;false;plains;1
9897;90;197;92;land;false;plains;1
9898;92;149;134;land;false;plains;1
9899;188;36;173;land;false;plains;1
9900;121;117;7;land;false;plains;1
9901;138;224;111;land;true;plains;1
9902;62;214;30;land;false;plains;1
9903;153;191;39;land;false;plains;1
9904;51;218;119;land;true;plains;1
9905;38;223;225;land;false;plains;1
9906;14;3;167;land;false;plains;1
9907;238;186;120;land;false;plains;1
9908;154;79;179;land;false;plains;1
9909;112;11;79;land;false;plains;1
9910;134;73;245;land;false;plains;1
9911;93;82;184;land;false;plains;1
9912;147;5;252;land;false;plains;1
9913;124;234;236;land;true;plains;1
9914;91;22;81;land;false;plains;1
9915;231;238;113;land;true;plains;1
9916;52;249;36;land;true;plains;1
9917;158;116;58;land;false;plains;1
9918;87;22;126;land;false;plains;1
9919;54;30;12;land;false;plains;1
9920;103;50;225;land;false;plains;1
9921;202;44;22;land;false;plains;1
9922;67;4;46;land;true;plains;1
9923;52;84;253;land;false;plains;1
9924;50;154;1;land;false;plains;1
9925;233;73;9;land;false;plains;1
9926;237;231;159;land;false;plains;1
9927;214;217;107;land;false;plains;1
9928;191;204;50;land;false;plains;1
9929;72;73;26;land;false;plains;1
9930;156;99;198;land;false;plains;1
9931;26;67;212;land;false;plains;1
9932;99;70;216;land;false;plains;1
9933;47;132;52;land;false;plains;1
9934;107;41;213;land;false;plains;1
9935;99;27;104;land;false;plains;1
9936;117;87;201;land;true;plains;1
9937;148;254;77;land;false;plains;1
9938;52;117;44;land;false;plains;1
9939;157;206;6;land;false;plains;1
9940;111;71;249;land;false;plains;1
9941;22;204;212;land;false;plains;1
9942;205;113;240;land;false;plains;1
9943;23;91;215;land;false;plains;1
9944;235;38;153;land;false;plains;1
9945;107;69;95;land;false;plains;1
9946;227;129;249;land;false;plains;1
9947;142;39;175;land;false;plains;1
9948;11;39;157;land;false;plains;1
9949;70;224;169;land;false;plains;1
9950;8;40;100;land;false;plains;1
9951;181;207;233;land;false;plains;1
9952;161;47;136;land;true;plains;1
9953;254;118;6;land;true;plains;1
9954;237;194;120;land;false;plains;1
9955;253;66;255;land;false;plains;1
9956;49;117;130;land;false;plains;1
9957;13;204;173;land;false;plains;1
9958;179;166;122;land;false;plains;1
9959;53;223;145;land;false;plains;1
9960;135;135;131;land;false;plains;1
9961;142;157;112;land;false;plains;1
9962;25;190;138;land;false;plains;1
9963;138;23;226;land;false;plains;1
9964;225;4;74;land;false;plains;1
9965;206;75;20;land;false;plains;1
9966;192;90;39;land;false;plains;1
9967;152;159;121;land;false;plains;1
9968;194;216;218;land;false;plains;1
9969;126;173;234;land;false;plains;1
9970;27;136;175;land;false;plains;1
9971;185;8;75;land;false;plains;1
9972;71;173;91;land;false;plains;1
9973;5;81;186;land;false;plains;1
9974;13;42;40;land;false;plains;1
9975;144;22;98;land;false;plains;1
9976;8;18;156;land;false;plains;1
9977;134;174;184;land;false;plains;1
9978;29;84;10;land;false;plains;1
9979;221;188;84;land;false;plains;1
9980;141;215;171;land;false;plains;1
9981;183;203;116;land;false;plains;1
9982;117;152;25;land;true;plains;1
9983;61;205;167;land;false;plains;1
9984;23;7;137;land;false;plains;1
9985;156;171;35;land;true;plains;1
9986;158;183;183;land;false;plains;1
9987;82;126;134;land;false;plains;1
9988;113;143;156;land;false;plains;1
9989;70;74;53;land;false;plains;1
9990;104;66;21;land;false;plains;1
9991;168;21;130;land;false;plains;1
9992;91;119;12;land;false;plains;1
9993;57;194;131;land;false;plains;1
9994;31;55;49;land;false;plains;1
9995;140;140;226;land;false;plains;1
9996;180;128;80;land;false;plains;1
9997;252;204;20;land;false;plains;1
9998;50;178;250;land;false;plains;1
9999;67;200;195;land;false;plains;1
10000;186;244;114;land;false;plains;1
10001;53;217;89;land;true;plains;1
10002;218;246;252;land;false;plains;1
10003;93;83;234;land;false;plains;1
10004;131;237;100;land;false;plains;1
10005;110;188;108;land;false;plains;1
10006;246;47;105;land;false;plains;1
10007;32;109;117;land;false;plains;1
10008;240;71;232;land;false;plains;1
10009;23;189;161;land;true;plains;1
10010;193;207;26;land;false;plains;1
10011;218;100;171;land;false;plains;1
10012;84;148;229;land;false;plains;1
10013;121;80;215;land;true;plains;1
10014;26;51;96;land;false;plains;1
10015;75;140;52;land;false;plains;1
10016;254;245;182;land;false;plains;1
10017;222;211;233;land;false;plains;1
10018;209;89;22;land;false;plains;1
10019;186;150;47;land;false;plains;1
10020;46;186;90;land;false;plains;1
10021;38;214;229;land;false;plains;1
10022;177;18;81;land;false;plains;1
10023;22;63;11;land;false;plains;1
10024;231;227;13;land;false;plains;1
10025;171;71;175;land;false;plains;1
10026;134;134;77;land;false;plains;1
10027;30;80;80;land;false;plains;1
10028;72;111;193;land;false;plains;1
10029;171;85;117;land;false;plains;1
10030;36;138;81;land;true;plains;1
10031;220;123;77;land;false;plains;1
10032;60;72;226;land;false;plains;1
10033;38;202;112;land;true;plains;1
10034;255;107;0;land;false;plains;1
10035;233;186;89;land;false;plains;1
10036;167;130;125;land;false;plains;1
10037;78;34;136;land;false;plains;1
10038;113;130;118;land;false;plains;1
10039;62;35;160;land;false;plains;1
10040;15;209;211;land;false;plains;1
10041;79;200;219;land;false;plains;1
10042;11;191;62;land;false;plains;1
10043;230;198;64;land;false;plains;1
10044;126;237;238;land;false;plains;1
10045;192;225;25;land;false;plains;1
10046;53;255;127;land;false;plains;1
10047;250;148;243;land;false;plains;1
10048;76;175;139;land;false;plains;1
10049;185;51;8;land;true;plains;1
10050;102;217;29;land;false;plains;1
10051;83;222;166;land;false;plains;1
10052;166;180;53;land;false;plains;1
10053;244;197;84;land;false;plains;1
10054;15;202;93;land;false;plains;1
10055;119;6;188;land;false;plains;1
10056;131;131;5;land;false;plains;1
10057;237;95;106;land;false;plains;1
10058;82;164;53;land;false;plains;1
10059;49;209;199;land;false;plains;1
10060;77;81;193;land;false;plains;1
10061;233;123;47;land;false;plains;1
10062;119;59;99;land;false;plains;1
10063;112;68;251;land;false;plains;1
10064;110;108;143;land;false;plains;1
10065;218;192;116;land;false;plains;1
10066;242;190;161;land;false;plains;1
10067;41;105;89;land;false;plains;1
10068;172;127;39;land;false;plains;1
10069;28;226;72;land;false;plains;1
10070;22;201;140;land;false;plains;1
10071;231;196;249;land;false;plains;1
10072;40;208;13;land;false;plains;1
10073;173;160;121;land;false;plains;1
10074;147;102;6;land;false;plains;1
10075;87;43;48;land;false;plains;1
10076;82;142;248;land;false;plains;1
10077;111;242;1;land;false;plains;1
10078;234;64;91;land;false;plains;1
10079;246;7;4;land;false;plains;1
10080;135;203;82;land;false;plains;1
10081;98;97;100;land;false;plains;1
10082;206;38;249;land;false;plains;1
10083;125;1;187;land;false;plains;1
10084;247;7;83;land;false;plains;1
10085;200;104;133;land;true;plains;1
10086;236;148;56;land;false;plains;1
10087;255;198;0;land;false;plains;1
10088;122;193;161;land;false;plains;1
10089;155;11;254;land;false;plains;1
10090;43;40;53;land;false;plains;1
10091;101;207;76;land;false;plains;1
10092;211;129;93;land;false;plains;1
10093;36;183;255;land;true;plains;1
10094;205;179;171;land;false;plains;1
10095;106;141;180;land;false;plains;1
10096;196;255;233;land;false;plains;1
10097;135;60;184;land;true;plains;1
10098;250;189;27;land;false;plains;1
10099;78;194;82;land;false;plains;1
